genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0,Imaginary Future,I Will Spend My Whole Life Loving You,77enz5hl8RicxrbPB56VXQ,68,0.887,0.637,227619,0.129,0,B,0.0719,-17.082,Major,0.0346,125.802,4-Apr,0.298
0,Julien Baker,Souvenir,1JPRgRUK044O15wgv8uZO1,63,0.732,0.598,212467,0.3,0.502,F#,0.0946,-11.044,Minor,0.0264,109.034,4-Apr,0.167
0,THEY.,Broken (feat. Jessie Reyez),68dd9CEzAUc4zeukKzMJP5,68,0.685,0.637,135480,0.615,8.51E-06,A,0.462,-5.395,Major,0.167,132.312,4-Mar,0.517
0,Olivia O'Brien,Empty,5648YJgWmV5TSYRdF6Cxl1,68,0.103,0.782,208400,0.525,0,A,0.14,-8.669,Minor,0.0714,119.018,4-Apr,0.176
0,EZI,DaNcing in a RoOm,2zTjF6OGxklU5Ulv7iTf4R,63,0.0906,0.717,208606,0.614,9.51E-06,A,0.115,-5.043,Minor,0.053,112.01,4-Apr,0.382
0,Bahamas,Way With Words,6ioeN8jQ8Qc3tS8dhpoAVi,65,0.359,0.785,260960,0.53,0.00198,F#,0.0774,-6.995,Minor,0.0634,146.38,4-Apr,0.729
0,Sylvan Esso,Die Young,1BRwuvjhkgezmv1gcI6lT6,63,0.361,0.698,210613,0.555,0.00684,G#,0.103,-6.436,Major,0.0328,101.964,4-Apr,0.471
0,Summer Salt,Sweet to Me,4qkwbl6SxwLE09pxLAFINt,61,0.677,0.563,204307,0.51,3.80E-06,A,0.305,-6.751,Major,0.0283,97.467,4-Apr,0.501
0,The Barr Brothers,Even the Darkness Has Arms,6W49z468BT75GsO2tCcBtq,67,0.813,0.508,230518,0.652,0.148,B,0.29,-13.102,Major,0.0429,101.313,4-Apr,0.746
0,Dermot Kennedy,Boston,51qWzz8tfP9AK7q4b9JxP8,63,0.19,0.533,273667,0.438,0.00145,E,0.383,-10.903,Major,0.0392,116.053,4-Apr,0.107
0,Ray LaMontagne,You Are the Best Thing,1jyddn36UN4tVsJGtaJfem,66,0.0304,0.579,231840,0.727,1.99E-05,A#,0.172,-4.872,Major,0.0332,170.593,4-Apr,0.885
0,Jordan Mackampa,Yours to Keep,0ljxKa4x3ahmDeQOrLCjJr,63,0.496,0.536,202427,0.517,0.0513,C#,0.38,-8.184,Major,0.0462,85.479,4-Apr,0.229
0,G-Eazy,"No Limit REMIX (feat. A$AP Rocky, French Montana, Juicy J & Belly)",4yfdnCOjuDwf2Ivpo8vg8H,67,0.0129,0.84,278105,0.736,0,C#,0.0849,-3.757,Major,0.289,176.051,4-Apr,0.415
0,flor,hold on,6RtRxaZN5RMWFbeZW24oRx,62,0.0483,0.609,204774,0.872,0.000971,G#,0.119,-4.72,Major,0.0447,111.967,4-Apr,0.534
0,The Growlers,Dope on a Rope,0SoPLeJAxzUh6rKBSzVeog,62,0.00132,0.421,250252,0.91,0,G,0.357,-3.724,Major,0.1,146.024,4-Apr,0.723
0,Sylvan Esso,Coffee,71cUqXJ3h1r0Ees6YdENLU,61,0.348,0.457,269693,0.455,0.00122,C,0.142,-8.112,Major,0.188,100.049,4-Apr,0.163
0,Allman Brown,Sweetest Thing,696vpg0aBvBxpZAuasmg15,68,0.701,0.546,218502,0.411,9.73E-05,D,0.0955,-9.308,Major,0.0475,79.785,4-Apr,0.528
0,The Lumineers,Slow It Down,66nJBHV6WtQI3IiU6n8fY5,59,0.929,0.428,307000,0.064,0,C#,0.0859,-14.42,Major,0.0374,142.436,4-Apr,0.108
0,Bleachers,Don't Take The Money,3ySU5vwQB33iGulwcUL9qQ,63,0.000397,0.63,215547,0.884,1.37E-06,C#,0.206,-5.674,Major,0.0406,110.07,4-Apr,0.289
0,Hippo Campus,baseball,5lO1htX1UPjwyItDLurhR5,59,0.0034,0.602,198107,0.915,0,A,0.0967,-3.62,Major,0.0541,111.512,4-Apr,0.581
0,Vampire Weekend,Hannah Hunt,3t87C08isN6yw2DnWOorLm,63,0.717,0.345,237973,0.313,0.000822,E,0.1,-10.098,Major,0.0681,207.969,4-Apr,0.164
0,COIN,Growing Pains,6B3VHoemogRyAp6VokPNKF,61,0.0523,0.626,211533,0.946,0,C#,0.149,-4.644,Minor,0.0779,103.004,4-Apr,0.679
0,Jeremy Passion,Lemonade - Ukulele Version,5nJzWhlrBfn3cfDLlaAgAO,66,0.868,0.546,181505,0.221,0,D,0.0994,-8.915,Major,0.063,128.144,4-Apr,0.593
0,Louis The Child,Fire,4g64deYSvQZ4w9uGpYz2sL,61,0.263,0.386,205618,0.714,0,F#,0.233,-5.597,Minor,0.381,89.807,4-Apr,0.289
0,Goody Grace,Girls in the Suburbs Singing Smiths Songs (feat. G-Eazy),38W08mmNoQEBQvIgJJHFYQ,62,0.439,0.564,189027,0.356,0,A,0.0979,-13.448,Major,0.387,61.638,4-Apr,0.496
0,Whethan,Superlove (feat. Oh Wonder),0lchLc0vSyRRqKSPIkFtJI,66,0.203,0.578,184814,0.491,0.000378,B,0.182,-8.544,Minor,0.21,98.273,4-Apr,0.64
0,G-Eazy,Sober,3qk4wRMDlaeagZGjSYbsOV,67,0.263,0.558,203960,0.766,0,F#,0.32,-5.953,Minor,0.231,96.281,4-Apr,0.182
0,The National,You Had Your Soul with You,3AL5QMEkYSlimVnODLLHqT,64,0.0194,0.521,206280,0.777,0.0958,F,0.0866,-5.824,Major,0.0878,154.007,4-Apr,0.276
0,Hoodie Allen,Champagne and Pools (feat. Blackbear & Kyle),7HytU9V8vMCUayply0lYBq,62,0.519,0.61,214413,0.641,0,A,0.902,-4.352,Minor,0.268,67.413,4-Apr,0.852
0,City of the Sun,Ventura,3aIidfKAjMwaRTgvY9d0BG,63,0.403,0.605,281000,0.422,0.902,E,0.0974,-15.64,Minor,0.0318,120.052,4-Apr,0.172
0,Portugal. The Man,Tidal Wave,384TqRlwlMfeUAODhXfF3O,62,0.00648,0.551,211720,0.741,0.00603,G#,0.0707,-4.245,Major,0.029,79.984,4-Apr,0.399
0,Michael Schulte,You Said You'd Grow Old With Me,41WTP0gosjYD74B06uS2tL,71,0.905,0.531,224743,0.347,0,C,0.0935,-7.044,Major,0.0345,114.441,4-Apr,0.289
0,Aquilo,Silhouette,0ygOBx60exSPPvnI4sS28r,65,0.728,0.239,230417,0.419,0,C#,0.0394,-8.443,Major,0.0475,83.529,4-Apr,0.11
0,Tall Heights,Spirit Cold,1vG6jMgSoqT3zG9tuDrL2E,67,0.211,0.426,222293,0.662,0.00652,B,0.176,-6.158,Major,0.0319,78.247,4-Apr,0.359
0,HOMESHAKE,Every Single Thing,7yZTPEXSUqWw7sEYKKDv2N,62,0.774,0.816,155528,0.255,0.00684,F#,0.114,-10.016,Minor,0.0416,89.922,4-Apr,0.323
0,Oliver Riot,Ivory Black,6vSIJHh8CRxpjWRvnzspZg,63,0.889,0.406,267585,0.257,0.00195,C,0.117,-13.121,Major,0.0575,139.337,4-Apr,0.102
0,Ween,Ocean Man,6M14BiCN00nOsba4JaYsHW,66,0.551,0.72,126947,0.912,0.00122,E,0.0982,-6.13,Major,0.0363,122.782,4-Apr,0.973
0,Arctic Monkeys,Snap Out Of It,0NdTUS4UiNYCNn5FgVqKQY,73,0.249,0.728,193030,0.638,0,F,0.116,-6.455,Minor,0.0336,130.014,4-Apr,0.872
0,Ed Prosek,The Mountain,4VR3rTlDwB1tB8f0Q2R07e,66,0.252,0.588,212500,0.519,1.14E-06,C,0.158,-6.105,Major,0.0326,131.042,4-Apr,0.206
0,THEY.,What I Know Now (feat. Wiz Khalifa),3wImXdE4bliIVSEl3lVue1,69,0.0812,0.615,180853,0.698,1.17E-06,F#,0.18,-3.212,Major,0.0485,80.024,4-Apr,0.437
0,Dawes,Things Happen,2SYvX2G6D5SD6BpijIOBpG,65,0.387,0.522,243320,0.531,0,G,0.202,-7.78,Major,0.0293,79.252,4-Apr,0.761
0,Phil Wickham,This Is Amazing Grace,5C64H6dEsQ15bS9gp0D3Xr,64,0.0042,0.512,279787,0.814,0,A#,0.0991,-5.467,Major,0.0327,97.997,4-Apr,0.273
0,Phil Wickham,Living Hope,5B58hgrfK6gaN5FxNyUeSJ,64,0.0304,0.211,327000,0.558,0,D#,0.0978,-6.232,Major,0.041,143.452,4-Apr,0.317
0,The Band CAMINO,Less Than I Do,4QMSq1uq0JgvyKhEDp8wkx,62,0.0198,0.529,211694,0.579,3.18E-06,A,0.103,-6.94,Major,0.0518,76.991,4-Apr,0.46
0,Vance Joy,I'm With You,6Qwuw0eOeszVlewLpu24gR,65,0.805,0.657,239787,0.396,1.58E-06,G,0.103,-9.255,Major,0.0293,110.003,4-Mar,0.115
0,Bryce Vine,Sour Patch Kids,1Pyxh8ERS8aouSSOQVvVsz,61,0.017,0.483,252560,0.777,1.94E-05,E,0.209,-5.049,Major,0.0618,153.054,4-Apr,0.572
0,Surfaces,Heaven Falls / Fall on Me,7yHqOZfsXYlicyoMt62yC6,61,0.36,0.563,240597,0.366,0.00243,B,0.0955,-6.896,Minor,0.121,85.352,4-Apr,0.768
0,Olivia O'Brien,Love Myself,4XzgjxGKqULifVf7mnDIQK,68,0.596,0.653,213947,0.621,0,B,0.0811,-5.721,Minor,0.0409,100.006,4-Apr,0.466
0,Crumb,Plants,4KDVWd4zUHrfJHyuOuvLJP,62,0.607,0.494,191904,0.406,0.53,B,0.122,-10.725,Minor,0.0416,81.067,4-Apr,0.219
0,Young the Giant,Something To Believe In,6L3VWDPDTQkQFkqvmpAUMU,63,0.0245,0.623,228467,0.886,0,C#,0.247,-3.044,Major,0.0404,92.021,4-Apr,0.709
0,Vansire,Set Piece,3ishRxjsqYVk6FdAGeeUAP,61,0.351,0.541,199490,0.483,0.4,C#,0.111,-10.675,Minor,0.0514,80.73,4-Apr,0.641
0,Cold War Kids,Love Is Mystical,12pdXFcruNcPUbZypKUDgz,65,0.006,0.572,214360,0.864,8.06E-06,G,0.217,-5.099,Minor,0.0395,106.018,4-Apr,0.667
0,Beach Fossils,Sleep Apnea,34LohAliZ2QKydqVJcFpwV,63,0.139,0.552,146293,0.686,0.861,D,0.138,-10.63,Major,0.0268,79.983,4-Apr,0.495
0,Omar Apollo,Erase,4luBGXcgpFQPPAtcF4zEdv,65,0.688,0.657,236794,0.376,2.54E-05,A,0.272,-6.534,Major,0.0463,84.905,4-Apr,0.575
0,Quinn XCII,Iron & Steel,1UMQ9VXdKGiAHIGD5fWX2B,63,0.483,0.79,203653,0.49,0,F,0.201,-5.097,Major,0.0942,140.202,4-Apr,0.577
0,Summer Walker,Grave,6cZ7aS2UC3hfUyqJhwHb4G,68,0.0504,0.653,185172,0.468,7.90E-05,C#,0.372,-12.101,Major,0.0572,96.931,4-Apr,0.199
0,Samm Henshaw,Church (feat. EARTHGANG),6SzbbQUOx85hxpqsesoMfx,66,0.0177,0.652,228118,0.746,0.00044,G#,0.0734,-4.62,Major,0.107,165.861,4-Apr,0.894
0,Quinn XCII,Intro (Slow),2jLHm0rzlxKonOQPSApDJN,62,0.629,0.401,158040,0.325,2.12E-06,D,0.103,-13.575,Major,0.068,84.628,4-Apr,0.209
0,Ra Ra Riot,Water,1spp1NXsz4rHcVaJhhndKa,61,0.131,0.575,280333,0.848,0,E,0.11,-4.297,Major,0.0885,159.941,4-Apr,0.42
0,Bleachers,I Wanna Get Better,1BwhFXqoIsePt21WyWIttb,62,0.00281,0.446,204520,0.915,3.87E-05,A,0.218,-6.221,Major,0.141,190.013,4-Apr,0.398
0,Witt Lowry,Into Your Arms (feat. Ava Max),0b11D9D0hMOYCIMN3OKreM,67,0.0134,0.504,186022,0.788,0,D#,0.363,-4.113,Minor,0.215,170.039,4-Apr,0.228
0,Mokita,When I See You,1Xy2tuw1Z2RvFiJEI538DT,63,0.46,0.649,203843,0.568,0,A#,0.0933,-10.051,Major,0.0496,116.793,4-Apr,0.325
0,José González,Stay Alive,0ZNYGrmcehorhh9JOeg5Iv,70,0.736,0.718,266907,0.302,0.163,F#,0.0887,-12.086,Major,0.0372,129.999,4-Apr,0.333
0,Of Monsters and Men,Mountain Sound,60ZGteAEtPCnGE6zevgUcd,62,0.0513,0.395,211453,0.896,0.00396,C#,0.14,-4.262,Minor,0.0351,101.867,4-Apr,0.35
0,James Blake,Can't Believe The Way We Flow,6voR6zsWIn7vgZYGOFKYSZ,65,0.705,0.259,267200,0.536,0.000501,G#,0.432,-10.309,Major,0.0367,143.948,4-Apr,0.29
0,BAYNK,Come Home,3p8LPCCe2y7cosybYJlX7Y,66,0.432,0.698,246923,0.585,0.265,A,0.0946,-7.629,Major,0.0479,104.018,4-Apr,0.116
0,Peach Pit,Tommy's Party,5OuJTtNve7FxUX82eEBupN,62,0.122,0.565,361760,0.438,0.0469,G,0.108,-8.722,Major,0.0311,133.949,4-Apr,0.211
0,Foster The People,Helena Beat,4VbDJMkAX3dWNBdn3KH6Wx,65,0.0127,0.67,276173,0.876,0.00302,F,0.109,-4.905,Minor,0.0536,126.968,4-Apr,0.736
0,Maisie Peters,Feels Like This,53Wsf11ElpPr1WAGtRQlcx,68,0.958,0.384,223347,0.165,0,D,0.101,-9.601,Major,0.0446,68.469,4-Apr,0.333
0,Gus Dapperton,"Moodna, Once With Grace",08VEQesIyvMu4xIxec8lMT,62,0.372,0.28,198014,0.42,8.87E-06,E,0.134,-9.553,Minor,0.0366,65.13,4-Apr,0.148
0,RY X,Berlin,7BSMSvK0WxrDeI98bswYa8,60,0.966,0.389,174172,0.053,0.162,G,0.107,-20.423,Major,0.035,137.035,4-Apr,0.0386
0,Charlie Cunningham,Minimum,6kND7UAXGZk2kfZbEWQ6e3,71,0.729,0.492,194907,0.841,0.00027,C,0.101,-9.181,Minor,0.0904,177.869,4-Apr,0.313
0,Bryce Vine,Glamorama,7mk67lmlkFsuNrrnhGZStC,62,0.254,0.685,191053,0.605,0,D,0.113,-6.481,Minor,0.0755,154.093,4-Apr,0.493
0,Hey Violet,Hoodie,410smJMzhna1ADC2ldqVHu,68,0.0126,0.688,219183,0.699,6.16E-06,B,0.391,-5,Major,0.0445,94.935,4-Apr,0.385
0,Omar Apollo,Brakelights,43IjtK3IEEyTM5Ek32a2Pr,64,0.597,0.695,168387,0.42,0.0222,G,0.0839,-7.735,Major,0.0385,124.019,4-Mar,0.257
0,Summer Salt,Driving to Hawaii,78ECvz2vs1obDkLdbMEdJK,60,0.719,0.346,188184,0.637,2.03E-05,G,0.263,-4.919,Major,0.0403,186.836,4-Mar,0.297
0,ODIE,North Face,63bAGRSSX2V1hhPSP2NpBC,65,0.792,0.802,196800,0.382,0.163,A#,0.0783,-7.356,Major,0.0312,99.969,4-Apr,0.581
0,Good Morning,Warned You,67LKZcv1J2Yj4pk5UIuFQW,62,0.662,0.507,133129,0.428,0.149,F#,0.101,-4.677,Major,0.0263,138.163,4-Apr,0.406
0,Omar Apollo,Trouble,3pfuy1uQhG7g6Ttbo2Jh0N,64,0.594,0.665,203213,0.349,0.0105,F#,0.109,-11.459,Major,0.0443,123.031,4-Apr,0.244
0,Tall Heights,Horse to Water,0szmjOw9XbtbQYWz0GvXSp,67,0.344,0.517,244960,0.622,0.0699,F#,0.498,-9.135,Minor,0.0337,96.964,4-Apr,0.51
0,Fitz and The Tantrums,Fool,7rt7ywY9yekwaYXk2Zt4Q5,61,0.0499,0.683,189136,0.833,0.000858,G#,0.161,-3.324,Major,0.0595,136.099,4-Apr,0.537
0,James TW,Soldier,0P7hldeLJsslU345SbZi5R,73,0.253,0.531,224720,0.648,0,F#,0.098,-6.12,Major,0.0601,148.007,4-Apr,0.326
0,Kid Bloom,Sugarcoat,7J94LZ3lmwI12XRVsOYJZL,62,0.346,0.56,237900,0.699,0,C,0.0625,-4.332,Major,0.0347,174.048,4-Apr,0.521
0,Bad Suns,Violet,7bhSQqbyUvFVfmXgkF028O,59,0.00772,0.69,198400,0.867,0,C#,0.0516,-5.074,Major,0.0375,103.033,4-Apr,0.77
0,Tom Misch,Movie,6pxElwU80zhjbCC77Vn8EI,67,0.391,0.785,357357,0.379,0.0161,G,0.267,-11.446,Major,0.0732,122.043,4-Mar,0.182
0,Local Natives,Wide Eyes,44DnIGEvTlhDkGv3xLSDcp,59,0.00131,0.528,266053,0.86,0.25,B,0.251,-8.033,Minor,0.0397,123.12,4-Apr,0.49
0,Timeflies,Once In a While,6cREm4bV7V79Yxdilx9HDo,66,0.00758,0.786,215160,0.687,0,C,0.619,-5.914,Major,0.141,105.021,4-Apr,0.345
0,The Avett Brothers,I Wish I Was,1nMlHxWuPc5P9Y5nGvenlj,61,0.814,0.555,316440,0.306,0,B,0.187,-8.766,Major,0.0311,110.511,4-Apr,0.272
0,Radiohead,High And Dry,5jafMI8FLibnjkYTZ33m0c,74,0.0718,0.418,257480,0.383,0.0177,E,0.0896,-11.782,Major,0.0257,87.773,4-Apr,0.352
0,Shakey Graves,Dearly Departed (feat. Esmé Patterson),0ewrI06EIDMGXvgJxuyF3U,62,0.303,0.576,212800,0.609,0,G,0.164,-5.921,Major,0.107,86.703,4-Apr,0.737
0,Halsey,Hold Me Down,4U38hORPx8SsUAXGumsUYN,66,0.279,0.677,204785,0.744,0,C#,0.119,-4.512,Minor,0.0882,145.928,4-Apr,0.531
0,Sons Of The East,My Repair,4dxzf0bWuBb0AYs25VNL3y,67,0.236,0.571,185583,0.65,0,D,0.113,-8.276,Major,0.0499,123.933,4-Apr,0.451
0,The Cab,Angel With A Shotgun,49rpdsNYJirTTf6p6mMvag,64,0.0049,0.539,221387,0.848,0,B,0.272,-5.081,Minor,0.0521,124.045,4-Apr,0.387
0,NEEDTOBREATHE,Brother (feat. Gavin DeGraw),62M9yafZsSRzlsphzeJPGo,66,0.135,0.526,208205,0.803,0,B,0.119,-3.989,Major,0.127,157.887,4-Apr,0.564
0,Ray LaMontagne,Jolene,2fSIF8CJhoc9CJhF9vJDXp,66,0.862,0.587,250867,0.142,0.000162,G,0.0953,-15.196,Major,0.0329,119.752,4-Apr,0.288
0,Said the Sky,Just Us,04amRUbvDaUMmE9U4Vs48E,65,0.194,0.751,162945,0.581,0,G,0.0982,-4.541,Major,0.0553,108.967,4-Apr,0.334
0,Andrew McMahon in the Wilderness,Cecilia And The Satellite,1MSM3Fo2fvnwVqMcz8Jhjq,61,0.0131,0.381,223880,0.844,0,F,0.318,-7.123,Major,0.144,194,4-Apr,0.239
0,Christian French,Dying Alive,4M16nvTxhR9VCrfj1JMc6I,60,0.294,0.451,200576,0.675,0,G#,0.103,-5.522,Major,0.0911,138.942,4-Apr,0.269
0,The Head and the Heart,Rhythm & Blues,5bAJhDTVCWVScr5Ev4LnB2,62,0.00148,0.433,240253,0.863,0.00107,E,0.351,-4.452,Major,0.0296,82.998,4-Apr,0.54
0,JR JR,Gone,3mxMrdo3fJjDbb64nagoXR,59,0.054,0.62,227507,0.892,0.000687,D,0.207,-3.664,Major,0.0531,129.96,4-Apr,0.418
0,JP Saxe,The Few Things (with Charlotte Lawrence),7GajeLvMksa794ZEQXwRSy,67,0.64,0.536,211567,0.426,5.88E-06,G,0.147,-10.446,Major,0.123,135.872,4-Apr,0.375
0,Birdtalker,Heavy,2RmH5VLkfdILc6wTK1LWkH,69,0.286,0.614,264151,0.549,2.64E-06,F,0.142,-6.986,Major,0.0516,77.926,4-Apr,0.258
0,Ella Vos,Rearrange,6UXBFqtZdXzX4bkpqOPsDi,63,0.298,0.687,186456,0.429,0.00032,A#,0.193,-6.524,Major,0.0344,121.11,4-Apr,0.232
0,Futuristic,Epiphany (feat. NF),1QOqNh2GvfN0ToramLPw5R,64,0.281,0.754,249168,0.823,0,F#,0.107,-5.502,Minor,0.22,125.932,4-Apr,0.548
0,Sure Sure,Warm Animal,16W981rgaXWrAYVrjYM89f,60,0.0822,0.791,208854,0.377,0.00221,F,0.0483,-8.889,Major,0.0672,137.908,4-Apr,0.758
0,Oh Wonder,Lose It,2QgNcjwEn0vGmTommfszQd,65,0.739,0.433,229935,0.336,4.88E-06,D,0.318,-9.345,Minor,0.0433,87.554,4-Apr,0.157
0,Caamp,Vagabond,3HAgxyWGeJtIVabS2mTREt,68,0.766,0.571,129464,0.399,0.0146,E,0.0926,-11.919,Major,0.0364,141.922,4-Apr,0.611
0,Death Cab for Cutie,I Dreamt We Spoke Again,6TRQPx5Z0YZ0pCQX7JbtlS,62,0.276,0.708,184827,0.706,0.00631,A,0.115,-6.45,Minor,0.0385,119.027,4-Apr,0.45
0,Good Morning,Oppsie,0PRd2rdLV4dvDP6YpH8bZ1,62,0.648,0.656,142091,0.439,0.0845,F#,0.104,-9.212,Major,0.0316,134.96,4-Apr,0.524
0,Brent Faiyaz,Around Me,7dQeS4ErW1iWvnKdrtKwKr,68,0.574,0.587,183022,0.177,5.54E-05,C#,0.097,-12.522,Major,0.0647,75.039,4-Apr,0.125
0,Sasha Sloan,Ready Yet,0AVs4KwMZncK8PVJPmff4A,62,0.749,0.569,218320,0.38,0,C,0.159,-10.289,Major,0.144,117.958,4-Apr,0.419
0,QUIN,MUSHROOM CHOCOLATE (with 6LACK),41v7qDGXurEGgkMQWOk7hP,66,0.764,0.728,226638,0.547,4.37E-05,A#,0.0886,-5.165,Minor,0.0566,147.897,4-Apr,0.535
0,Noah Kahan,Young Blood,20OrSCxQNhfAtiWtbLn3hf,67,0.379,0.569,208853,0.464,0,B,0.152,-8.27,Major,0.0539,84.565,4-Apr,0.321
0,MARINA,Handmade Heaven,38Rf2a5GyLjH6I6vP4gB3G,72,0.367,0.379,209891,0.503,0,F#,0.111,-5.814,Minor,0.0374,106.999,4-Apr,0.284
0,alt-J,In Cold Blood,0jeJR3LdrC2QJNviq7wjzp,59,0.142,0.495,206027,0.745,0.000441,B,0.194,-5.475,Minor,0.035,143.398,4-Apr,0.589
0,Vancouver Sleep Clinic,Someone To Stay,7tMbZ0RGW0jFsBw7ipEPEV,67,0.588,0.436,254013,0.473,4.35E-05,C#,0.103,-7.24,Major,0.0307,108.906,4-Apr,0.242
0,Wet,Don't Wanna Be Your Girl,3JBB92odunFru2gOvI91x9,62,0.638,0.62,174093,0.193,0.0136,C,0.107,-13.404,Major,0.0439,129.979,4-Apr,0.155
0,girl in red,girls,1kqc6U8hVYZhY0gFGQclCz,62,0.227,0.515,198400,0.449,0.0357,F,0.171,-14.468,Major,0.0337,149.966,4-Apr,0.792
0,Modest Mouse,Dashboard,0Fe3WxeO6lZZxj7ytvbDUh,62,0.00963,0.639,246173,0.903,7.06E-05,B,0.174,-5.013,Minor,0.0371,135.938,4-Apr,0.96
0,Atlas Genius,Can't Be Alone Tonight,0NI2W5tqkfMWwY1nhl0iPe,62,0.044,0.559,237027,0.833,0,F#,0.349,-4.332,Major,0.0895,99.991,4-Apr,0.443
0,The Smiths,This Charming Man - 2011 Remaster,1FvDJ9KGxcqwv1utyPL3JZ,73,0.00509,0.611,162920,0.846,0,B,0.0784,-5.9,Major,0.0436,103.912,4-Apr,0.751
0,Mellow Fellow,How Was Your Day?,2E01rRrzaz6TuwCdm27m4m,62,0.0472,0.447,188787,0.442,0.000559,G#,0.331,-11.221,Minor,0.0471,159.967,4-Apr,0.776
0,Rico Love,Fight for You,479acVfQ74icOy772hE1ba,65,0.0756,0.532,232852,0.473,7.83E-06,G,0.111,-5.934,Major,0.0438,100.168,4-Apr,0.167
0,The White Stripes,Fell In Love With A Girl,6YK2tAEYnHgYkkC6TSziqM,62,0.704,0.178,110093,0.981,7.45E-05,E,0.854,-1.743,Minor,0.162,88.21,4-Apr,0.369
0,Said the Sky,All I Got,1iaTDu4PCIWQQOwwwqq5qW,64,0.158,0.325,315724,0.578,0.00479,D,0.575,-6.786,Major,0.0455,144.745,4-Apr,0.103
0,Peter CottonTale,Forever Always,4B2kIC5F0kSVfTD5crzgm9,61,0.852,0.362,215160,0.443,0.000132,D#,0.138,-6.351,Major,0.0663,54.924,4-Apr,0.415
0,Matt Maeson,Cringe,1OV5oUwrL4iw0UTfZy3pGe,58,0.0749,0.727,215267,0.47,0,F,0.0884,-7.698,Major,0.0588,126.044,4-Apr,0.397
0,Smallpools,Passenger Side,3reay7NBijCy7n8xVLpDL8,60,0.00601,0.585,221747,0.801,8.20E-05,B,0.0865,-5.406,Minor,0.0995,101.987,4-Apr,0.283
0,Charlotte Lawrence,Everybody Loves You,1mVKWLlNKn7lgasPVhxQjD,63,0.754,0.486,204648,0.231,0,D,0.37,-10.277,Major,0.0494,122.755,4-Apr,0.327
0,Sofia Karlberg,A Bible Of Mermaid Pictures - Acoustic,4F3EPEh1hFAiu1iG1jfB5h,65,0.902,0.456,168030,0.379,3.89E-06,D,0.132,-8.669,Minor,0.0364,125.685,4-Apr,0.338
0,James Blake,Are You In Love?,6uYhMShmQkRYbrnOjERpoR,65,0.723,0.557,197600,0.278,2.24E-05,G#,0.0755,-12.353,Major,0.0427,147.681,4-Apr,0.335
0,Of Monsters and Men,Dirty Paws,1hxq7kWQnwdhxgpEugBMGk,61,0.128,0.367,278373,0.663,0.0269,D#,0.0552,-6.969,Major,0.0349,111.63,4-Apr,0.177
0,Corey Kilgannon,Macaroni Song,7mE8MPVQRjvi6T2F0lDYkL,63,0.813,0.488,228468,0.188,1.62E-06,A#,0.0966,-13.461,Major,0.0357,121.522,4-Apr,0.345
0,The Raconteurs,"Steady, As She Goes",19iqWNzp5LwEdvntpEK8MP,65,0.0132,0.524,215267,0.578,0.00921,A,0.108,-4.563,Major,0.12,123.669,4-Apr,0.537
0,FINNEAS,Claudia,04oG24PjVs59q72Id8wXFK,63,0.552,0.812,161876,0.447,0,B,0.323,-7.629,Minor,0.0765,125.075,4-Apr,0.703
0,Ansel Elgort,All I Think About Is You,354DcqfZLjPzNZlSfR6o2R,68,0.0734,0.287,188187,0.759,0,C#,0.11,-4.666,Major,0.149,195.708,4-Apr,0.481
0,Chelsea Cutler,You're Not Missing Me,7ahYQRrOQSXJ5OhsLnpfU8,65,0.244,0.683,213626,0.647,1.15E-05,D,0.0733,-6.36,Major,0.0371,91.041,4-Apr,0.351
0,Phoenix,If I ever feel better,3AA8xNhDC0MpqwkGX3EP5V,69,0.0492,0.755,266600,0.553,0.00607,F#,0.0646,-9.449,Minor,0.107,119.7,4-Apr,0.836
0,Dermot Kennedy,Moments Passed,7tDUQkAhVNeSvY22v8qDrE,64,0.0646,0.553,271357,0.729,2.22E-05,A,0.194,-6.926,Minor,0.0496,119.973,4-Apr,0.437
0,Dr. Dog,Where'd All the Time Go?,0UV5zxRMz6AO4ZwUOZNIKI,63,0.132,0.454,234800,0.82,0.000969,D,0.115,-4.193,Major,0.0567,166.303,4-Apr,0.575
0,The Lumineers,Nobody Knows,7A0FGrZsLgOUmeNtMTnt4z,64,0.759,0.634,188573,0.382,0.0021,A,0.101,-12.877,Major,0.0363,81.971,4-Apr,0.2
0,The Mayries,Mine - Acoustic Version,7LTF9fbxdEjnsdjTG8tPyQ,70,0.905,0.495,140779,0.198,0,F#,0.168,-11.445,Major,0.0352,141.898,4-Apr,0.296
0,James Blake,Power On,5Yq38evNk28qlTVHHtwBhT,65,0.849,0.649,246400,0.468,0.00706,D,0.106,-10.951,Major,0.0447,92.489,4-Apr,0.618
0,Louis The Child,Weekend,1VCHNbal0VtE2plMRzvoho,62,0.26,0.684,175059,0.774,0,G,0.108,-5.951,Major,0.188,84.991,4-Apr,0.448
0,Fruit Bats,Humbug Mountain Song,3HdcqQpq7zb5GbEKBDY34p,63,0.0355,0.593,184347,0.926,0.0582,F#,0.311,-5.361,Minor,0.0319,100.011,4-Apr,0.945
0,Samm Henshaw,Broke,1JqcZQCnxjDOfZZwQidb1H,66,0.433,0.751,207722,0.684,5.92E-06,C#,0.18,-4.325,Major,0.303,89.984,4-Apr,0.864
